,M10,M12,M14,M15,M16,M17,M18,M19,M2,M20,M21,M23,M24,M25,M26,M27,M28,M29,M3,M30,M31,M33,M35,M36,M37,M38,M39,M4,M40,M41,M43,M44,M45,M46,M47,M48,M5,M6,M7,M8,M9,P10,P12,P14,P15,P16,P17,P18,P19,P2,P20,P21,P23,P24,P25,P26,P27,P28,P29,P3,P30,P31,P33,P35,P36,P37,P38,P39,P4,P40,P41,P43,P44,P45,P46,P47,P48,P5,P6,P7,P8,P9
30.88333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618216.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2203449.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806859.679,0,0,0,0
31.1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7382372.201,0,0,0,0,0,5713879.23,0,0,0,0,0,0,0,0,4005345.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482864.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.5425,0,0,0,0,0,0,1666842.832,0,0,0,0,0,3234319.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248298.157,0,0,0,0,0,0,0,0,0,0,0,0,2194069.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633333.575,0,0,0,2999132.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.64,1537096.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750140.864,0,0,0,0,0,0,0
32.61666667,0,0,0,0,0,0,0,5530467.45,0,0,0,0,0,0,0,0,17356532.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8172861.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.63655172,24339521.71,0,0,0,0,6968881.303,0,0,0,2516664.276,5914752.466,0,0,0,0,8195342.199,0,0,0,15556329.73,15631211.19,0,4627040.886,188884797.2,8147229.434,0,11070020.27,0,0,16823267.66,0,7346757.432,23194646.15,0,0,19497992.57,0,0,0,0,0,8868032.165,0,4700347.58,0,0,0,0,11822643.3,0,0,0,0,0,4076579.923,0,6051652.542,0,32386224.17,2840800.732,0,0,0,2079397.835,0,3571611.351,0,98327467.34,0,0,0,0,0,48520771.58,95134066.3,2636902.986,0,6607629.262,0,0,0,0
33.664,0,11309059.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7174862.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35696841.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078045.135,0,0,0,1700810.53,0,0,0,0,0,0
34.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868110.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6554164.375,0,0,0,0,0,0,0,0
34.26230769,4984214,0,0,0,0,0,0,11503510.22,0,0,0,0,3551011.498,0,0,0,15262961.92,17188808.53,0,8404951.028,6661231.911,0,0,44305910.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5240920.757,0,0,0,0,0,0,0,0,0,0,0,0,5689328.45,0,0,0,3909986.837,0,0,0,0,20838518.51,0,0,0,0,0,0,20460450.71,0,0,0,0,0,0,0
34.2875,0,0,0,0,0,0,0,0,0,0,0,0,2182394.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6422767.487,0,0,0,0,0,0,6660485.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13151575.34,0,0,0,0,0,0,0,0
34.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5940828.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782835.143,0,0,0,0,0
34.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4170282.074,0,0,0,0,0,0,2819246.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5394593.567,0,0,0,0,0,0,4524616.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488737.756,3851146.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4206293.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5342327.378,0,0,0,0,0,0,3694767.005,0,0,0,0,0,0,0
35.4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352953.215,0,0,0,0,0,20019318.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3715628.496,0,0,0,0,0,0,7844753.648,0,0,0,0,0,0,0
36.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5921943.554,0,0,1145070.862,0,0,0,0,126586710.8,0,0,7917719.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7666459.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348074.743,0,0,0,1202440.659,0,0,0,0,0,0,0,0,0,3511420.919,0,5429841.1,10875660.61,0,0,0
36.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691907.56,0,0,0,0,2620571.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.28,1869621.169,2376445.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572412.413,1537467.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.91333333,0,0,0,0,0,2128906.261,0,0,0,0,0,0,0,0,0,0,4693236.761,0,3438986.761,0,9063759.26,0,0,0,0,0,0,0,6517776.683,11556288.46,0,0,0,0,0,0,0,0,0,0,2706147.897,0,5606187.32,0,0,0,1389278.755,4412060.346,0,0,0,0,0,6348132.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4236066.036,0,0,0,0,0,0,0,0,0
36.94125,0,0,0,0,0,5569815.704,0,0,0,0,0,0,0,0,0,5573256.809,2366424.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6573025.108,0,0,0,1850028.272,0,0,0,758949.389,0,0,0,0,0,0,0,0,0,0,0,21955451.53,0,0,0,0,1084650.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.97166667,0,0,0,0,0,0,0,0,0,0,0,0,1359001.972,0,0,0,0,0,0,0,4614197.943,2340277.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685319.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5388621.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322137.313,0,0,0
37.00818182,0,1374496.409,1317440.847,0,0,0,0,12939835.15,0,0,0,0,0,0,0,0,0,0,0,0,0,5258614.359,0,0,1118323.258,0,0,0,0,498129.146,4410316.8,0,0,0,0,4186804.599,1578209.545,0,0,0,2002965.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100045.332,0,0,0,0
37.0488,0,3213005.377,1623293.423,0,0,0,0,0,0,0,0,0,6219249.171,0,0,0,0,29861163.91,3376295.135,5972262.021,2336036.386,0,0,0,3495166.055,0,4704992.584,0,0,1635855.52,0,0,0,11381993.75,0,0,0,0,0,0,2151763.57,0,0,0,4480497.41,21601238.88,0,0,4707097.513,0,0,0,0,0,0,0,0,0,0,0,3973544.5,4916320.944,5438794.66,0,5726302.835,0,0,26629007.08,0,0,6253879.317,0,0,12061032.77,32613344.42,0,5260732.87,0,5125186.216,0,0,0
37.07363636,8548582.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693128.211,0,0,63383156.62,0,0,0,0,0,0,0,3199288.462,7572596.776,0,0,1757356.489,2509657.1,0,0,0,0,0,0,0,0,0,4818548.078,0,0,0,0,0,12853164.3,0,0,0,0,0,10953315.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393943.324,0,0,0,0,0
37.10666667,0,1902205.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050548.065,0,0,0,0,0,0,0,0,0,0,0,0,3937782.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.56363636,0,17443976.85,0,0,3065560.671,0,0,0,0,0,0,0,0,1481938.465,0,0,0,0,0,18504910.29,24387489.26,0,5390132.609,0,0,0,13350133.22,0,0,19328657.72,0,6736607.061,0,0,0,22147760.6,0,0,0,0,0,9014381.623,0,0,0,54989842.37,0,0,0,0,0,0,44818503.48,0,4030891.122,0,11102425.3,0,37077558.88,0,0,0,0,0,0,0,0,105954810.5,0,0,0,8136676.977,0,44654532.75,99763068.15,0,0,0,0,4953915.414,0,3570188.6
37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117635.539,0,0,0,0,2356653.117,0,0,0,0,0,0,0,0,0,0,0,0
38.5183871,23132987.69,14095764.26,0,3295371.597,0,9179991.773,0,0,0,0,6935160.341,0,0,2217081.809,4674295.722,0,10999064.11,0,0,17513296.47,0,0,6074071.602,192505869.1,0,0,12557884.23,1715070.451,8030780.491,0,0,5055665.255,0,0,0,0,5038595.372,0,0,1791996.755,0,8112572.986,11913216.05,7298898.667,0,0,0,0,13819486.87,0,4616801.305,0,0,0,3911544.053,0,8110423.017,13675657.3,32215607.75,0,0,0,0,0,0,0,0,106701000.2,0,0,0,5027958.071,0,45926893.68,103434012.8,0,0,0,0,0,0,4347897.96
38.54714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20669222.71,0,0,0,0,0,0,0,0,16699406.46,0,0,27953739.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846910.22,37634402.33,0,1807432.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4674773.262,0,0
42.72666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23440621.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8792371.823,0,0,0,0,0,0,11519648.78,0,0,0,0,0,0,0
